STATION,MATCHED_SEGID,FTCLASS,ATYPENAME,COUNTY_NAME,PERIOD,VEHICLE_TYPE,OBSERVED,MODELED,DIFF,PCT_DIFF
-425,2824_000.0,,,Utah,PM,Auto,3302.0,0.0,-3302.0,-1.0
-427,3041_000.0,Collector,Transition,Utah,PM,Auto,1237.0,607.1,-629.9,-0.509
-430,0038_003.2,Minor Arterial,Rural,Box Elder,PM,Auto,91.094283394,520.4567876432001,429.3625042492001,4.713
-431,0006_159.3,Principal Arterial,Suburban,Utah,PM,Auto,548.343338816,1475.4280904635998,927.0847516475998,1.691
-503,0089_297.1,Expressway,Rural,Utah,PM,Auto,1500.348238296,730.580019021,-769.7682192750001,-0.513
-504,0089_297.1,Expressway,Rural,Utah,PM,Auto,338.698016481,730.580019021,391.88200254,1.157
-507,0006_221.1,,,Utah,PM,Auto,1637.0709666120001,0.0,-1637.0709666120001,-1.0
-508,2851_001.3,Collector,Rural,Utah,PM,Auto,1640.0,92.5,-1547.5,-0.944
-511,1102_001.1,,,Box Elder,PM,Auto,1771.0,0.0,-1771.0,-1.0
-512,0190_015.7,,,Salt Lake,PM,Auto,133.03602006300002,0.0,-133.03602006300002,-1.0
-513,0015_241.6,Freeway,Rural,Utah,PM,Auto,3940.6706620639998,5864.5689104103,1923.8982483463005,0.488
-601,0092_007.6,Collector,Transition,Utah,PM,Auto,752.163715963,67.9963310664,-684.1673848966,-0.91
-602,0092_018.8,Collector,Rural,Utah,PM,Auto,526.091811894,22.8987620604,-503.1930498336,-0.956
-606,0190_004.7,Minor Arterial,Transition,Salt Lake,PM,Auto,4824.9468975790005,417.36790608,-4407.578991499,-0.913
-611,0015_257.6,Freeway,Suburban,Utah,PM,Auto,24768.601602943,27016.798514293096,2248.1969113500963,0.091
-612,0015_330.1,Freeway,Urban,Davis,PM,Auto,30517.16806728,27586.9226426,-2930.2454246800007,-0.096
-613,0015_357.6,Freeway,Rural,Box Elder,PM,Auto,10017.90469266,8517.796746916001,-1500.1079457439992,-0.15
-614,0084_081.0,,,Weber,PM,Auto,1603.7199473260002,0.0,-1603.7199473260002,-1.0
-615,0080_101.5,Freeway,Rural,Salt Lake,PM,Auto,12016.853632151999,5306.3583403932,-6710.495291758799,-0.558
-616,0015_313.7,Freeway,Urban,Davis,PM,Auto,35290.465903862,35188.708170894206,-101.75773296779516,-0.003
-617,0215_003.7,Freeway,Suburban,Salt Lake,PM,Auto,15856.733630514,15649.648415213402,-207.08521530059807,-0.013
-621,0015_241.6,Freeway,Rural,Utah,PM,Auto,12292.482922432999,5864.5689104103,-6427.914012022698,-0.523
-702,0141_000.9,Minor Arterial,Rural,Utah,PM,Auto,8261.056710214001,285.6613009558,-7975.395409258201,-0.965
-703,2851_001.4,Collector,Rural,Utah,PM,Auto,7595.0,89.5,-7505.5,-0.988
-704,0006_157.3,Principal Arterial,Rural,Utah,PM,Auto,4651.541352642,688.9760012538,-3962.5653513882,-0.852
-711,0154_020.0,Expressway,Urban,Salt Lake,PM,Auto,8034.91553139,10900.90852752,2865.9929961299995,0.357
-622,1102_000.0,Principal Arterial,Rural,Box Elder,PM,Auto,6048.0,25.6,-6022.4,-0.996
-623,0006_157.6,Principal Arterial,Rural,Utah,PM,Auto,5916.181589892,800.7312862194001,-5115.4503036726,-0.865
-624,0067_000.0,,,Davis,EV,Auto,9066.548632595,0.0,-9066.548632595,-1.0
-625,0067_007.3,,,Davis,EV,Auto,9800.892033804,0.0,-9800.892033804,-1.0
-302,0015_289.8,Freeway,Urban,Salt Lake,EV,Auto,36235.966505309996,48083.65085171699,11847.684346406997,0.327
-626,0073_034.6,Principal Arterial,Transition,Utah,EV,Auto,10476.398581152,7454.451939606,-3021.9466415459992,-0.288
-627,0154_012.9,Expressway,Suburban,Salt Lake,EV,Auto,20974.501201221,11969.677886553,-9004.823314668,-0.429
-723,0015_241.6,Freeway,Rural,Utah,EV,Auto,12525.049592697998,5859.155063331999,-6665.894529365999,-0.532
-712,1822_000.0,,,Utah,EV,Auto,2499.0,0.0,-2499.0,-1.0
-713,1828_006.7,Collector,Rural,Utah,EV,Auto,2359.0,134.0,-2225.0,-0.943
-714,0006_149.9,Principal Arterial,Rural,Utah,EV,Auto,1187.974773356,294.7013926592,-893.2733806968,-0.752
-628,0215_027.4,Freeway,Suburban,Davis,EV,Auto,8456.335098116,4147.7356276532,-4308.5994704628,-0.51
-629,0015_303.4,Freeway,Urban,Salt Lake,EV,Auto,59944.562294639996,53134.497160074,-6810.0651345659935,-0.114
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,EV,Auto,5313.724832274,6449.177647332101,1135.452815058101,0.214
-632,0145_005.3,Expressway,Suburban,Utah,EV,Auto,13072.16819155,9049.606646752,-4022.561544798,-0.308
-634,0085_015.5,Expressway,Suburban,Salt Lake,EV,Auto,9047.378071875,7085.1304137874995,-1962.247658087501,-0.217
-720,0015_241.6,Freeway,Rural,Utah,EV,Auto,5062.328275047,5859.155063331999,796.8267882849996,0.157
-733,0015_241.6,Freeway,Rural,Utah,EV,Auto,6982.337703660999,5859.155063331999,-1123.1826403289997,-0.161
-677,0080_136.1,Freeway,Rural,Salt Lake,EV,Auto,11095.194940816,11228.3964461748,133.2015053588002,0.012
-680,0015_295.6,Freeway,Urban,Salt Lake,EV,Auto,11662.362907624,59438.7615658584,47776.39865823441,4.097
-678,0080_136.1,Freeway,Rural,Salt Lake,EV,Auto,9121.695139036001,11228.3964461748,2106.701307138799,0.231
-679,0091_006.6,Principal Arterial,Rural,Box Elder,EV,Auto,4369.998497325,3139.0233931840003,-1230.975104141,-0.282
-682,0091_004.9,Principal Arterial,Transition,Box Elder,EV,Auto,5140.595784827,3688.3332860099,-1452.2624988171,-0.283
-724,0068_000.0,Principal Arterial,Rural,Utah,EV,Auto,1229.846080912,280.45285916209997,-949.3932217499,-0.772
-725,0006_150.6,Principal Arterial,Rural,Utah,EV,Auto,1412.378945168,336.3649629096,-1076.0139822584,-0.762
-726,0089_297.1,Expressway,Rural,Utah,EV,Auto,690.45876638,655.8425228223,-34.616243557700045,-0.05
-727,0089_297.1,Expressway,Rural,Utah,EV,Auto,644.739199417,655.8425228223,11.103323405299989,0.017
-728,0089_297.1,Expressway,Rural,Utah,EV,Auto,1931.41844109,655.8425228223,-1275.5759182677,-0.66
-730,2495_013.0,,,Utah,EV,Auto,531.0,0.0,-531.0,-1.0
-731,0096_013.6,,,Utah,EV,Auto,276.85151460800006,0.0,-276.85151460800006,-1.0
-732,1822_009.9,,,Utah,EV,Auto,465.0,0.0,-465.0,-1.0
-729,1328_000.0,,,Utah,EV,Auto,2693.0,0.0,-2693.0,-1.0
-636,0154_001.4,Freeway,Transition,Salt Lake,EV,Auto,14567.193028439999,11282.581362880801,-3284.6116655591977,-0.225
-734,0006_152.6,Minor Arterial,Rural,Utah,EV,Auto,1449.108617638,366.6367303104,-1082.4718873276,-0.747
-748,0006_152.9,Principal Arterial,Rural,Utah,EV,Auto,616.019624844,583.6448708376,-32.37475400639994,-0.053
-747,2871_000.3,Minor Arterial,Transition,Utah,EV,Auto,812.0,655.9,-156.10000000000002,-0.192
-821,0089_433.3,Principal Arterial,Suburban,Box Elder,EV,Auto,359.525537316,2277.2674374993003,1917.7419001833002,5.334
-818,0215_007.7,Freeway,Urban,Salt Lake,EV,Auto,18802.054853892,11720.7523781176,-7081.302475774401,-0.377
-816,0015_300.3,Freeway,Urban,Salt Lake,EV,Auto,48323.098750199,53361.5476773379,5038.448927138896,0.104
-820,0154_006.8,Expressway,Suburban,Salt Lake,EV,Auto,16340.566246167999,8422.361586284,-7918.204659883999,-0.485
-819,0154_008.3,Expressway,Urban,Salt Lake,EV,Auto,17846.513172501,9679.1049283969,-8167.408244104099,-0.458
-681,0065_002.4,Local,Rural,Salt Lake,EV,Auto,2476.662555527,65.065570674,-2411.5969848530003,-0.974
-815,0080_104.3,Freeway,Transition,Salt Lake,EV,Auto,7685.1490253,3943.1941725700003,-3741.95485273,-0.487
-812,1112_002.2,Collector,Rural,Box Elder,EV,Auto,66.0,240.5,174.5,2.644
-824,0190_011.6,Minor Arterial,Rural,Salt Lake,EV,Auto,2892.011782546,193.90217303300003,-2698.109609513,-0.933
-811,0080_136.1,Freeway,Rural,Salt Lake,EV,Auto,4309.00252578,11228.3964461748,6919.3939203948,1.606
-814,0201_000.0,,,Salt Lake,EV,Auto,2313.84509664,0.0,-2313.84509664,-1.0
-715,1826_014.6,Collector,Transition,Utah,EV,Auto,1487.0,346.1,-1140.9,-0.767
-717,0015_241.6,Freeway,Rural,Utah,EV,Auto,6089.434192578,5859.155063331999,-230.2791292460006,-0.038
-718,0015_241.6,Freeway,Rural,Utah,EV,Auto,12698.902710142,5859.155063331999,-6839.74764681,-0.539
-716,2851_000.0,,,Utah,EV,Auto,4790.0,0.0,-4790.0,-1.0
-721,0015_241.6,Freeway,Rural,Utah,EV,Auto,4841.961823549999,5859.155063331999,1017.1932397820001,0.21
-722,1826_014.9,Collector,Transition,Utah,EV,Auto,1456.0,349.2,-1106.8,-0.76
-638,0015_242.4,Freeway,Transition,Utah,EV,Auto,7888.719040776,6533.446026852,-1355.2730139240002,-0.172
-639,0015_248.8,Freeway,Suburban,Utah,EV,Auto,12726.895255345,9496.697346146399,-3230.1979091986013,-0.254
-641,0015_271.6,Freeway,Urban,Utah,EV,Auto,48444.681114479994,34551.417811848,-13893.263302631996,-0.287
-642,0052_001.0,Principal Arterial,Urban,Utah,EV,Auto,10754.683072554,5067.3379217457,-5687.3451508083,-0.529
-643,2932_001.3,Collector,Transition,Utah,EV,Auto,3052.0,1732.5,-1319.5,-0.432
-646,0077_007.4,Principal Arterial,Suburban,Utah,EV,Auto,9187.567933280001,5274.8623721288,-3912.7055611512005,-0.426
-647,0089_344.0,Principal Arterial,Urban,Utah,EV,Auto,7923.79025607,3267.5855157006004,-4656.2047403694,-0.588
-648,0194_000.8,Expressway,Suburban,Utah,EV,Auto,13003.386542986002,14145.8542769674,1142.4677339813989,0.088
-649,0114_000.0,Principal Arterial,Urban,Utah,EV,Auto,10664.666918622,6939.986517446399,-3724.680401175601,-0.349
-650,0006_159.8,Principal Arterial,Suburban,Utah,EV,Auto,4315.7864759799995,1850.1416036879998,-2465.6448722919995,-0.571
-651,0114_005.0,Principal Arterial,Urban,Utah,EV,Auto,7448.993698168,1444.863662396,-6004.130035772,-0.806
-653,0156_001.0,Principal Arterial,Urban,Utah,EV,Auto,8424.225562956,6066.6971148206,-2357.5284481354,-0.28
-655,0015_253.6,Freeway,Rural,Utah,EV,Auto,16574.171470406,11866.379429707002,-4707.792040698998,-0.284
-657,2889_000.0,Minor Arterial,Suburban,Utah,EV,Auto,6638.0,5245.3,-1392.6999999999998,-0.21
-658,0089_349.3,Principal Arterial,Urban,Utah,EV,Auto,5772.905694436,2525.2020473969,-3247.7036470391,-0.563
-659,0189_002.7,Principal Arterial,Urban,Utah,EV,Auto,12344.536602778,6464.2484588468,-5880.2881439312005,-0.476
-660,0089_329.8,Minor Arterial,Suburban,Utah,EV,Auto,4859.250184660001,3238.983116891,-1620.2670677690007,-0.333
-661,0052_003.1,Principal Arterial,Urban,Utah,EV,Auto,6386.82218304,2240.4542335841998,-4146.3679494558,-0.649
-662,2878_004.4,Minor Arterial,Suburban,Utah,EV,Auto,3920.0,5984.6,2064.6000000000004,0.527
-664,0089_326.5,Principal Arterial,Suburban,Utah,EV,Auto,96.575220478,2954.7504605497998,2858.1752400717996,29.595
-665,0015_260.0,Freeway,Transition,Utah,EV,Auto,32386.079372526,25562.933029299602,-6823.146343226399,-0.211
-667,0015_261.8,Freeway,Rural,Utah,EV,Auto,35563.315880464004,27212.127618644,-8351.188261820003,-0.235
-668,0015_264.2,Freeway,Suburban,Utah,EV,Auto,32158.355451591,22218.9510420216,-9939.4044095694,-0.309
-669,0015_269.6,Freeway,Urban,Utah,EV,Auto,46230.600681456,29029.8055054176,-17200.795176038402,-0.372
-670,0015_272.7,Freeway,Suburban,Utah,EV,Auto,49423.052583266,35501.2934310438,-13921.7591522222,-0.282
-671,0015_276.4,Freeway,Urban,Utah,EV,Auto,50986.30434434,35467.742168521996,-15518.562175818006,-0.304
-672,0015_278.5,Freeway,Urban,Utah,EV,Auto,43396.501334976,31690.338873494202,-11706.162461481796,-0.27
-673,0015_279.6,Freeway,Suburban,Utah,EV,Auto,43757.900928456,32137.839699404998,-11620.061229051003,-0.266
-674,0015_283.9,Freeway,Urban,Utah,EV,Auto,51123.437194896,45759.2198899824,-5364.217304913604,-0.105
-675,0092_002.4,Freeway,Transition,Utah,EV,Auto,5832.73461929,10534.7804290614,4702.0458097714,0.806
-676,0092_002.4,Freeway,Transition,Utah,EV,Auto,4407.675708334,10534.7804290614,6127.1047207274005,1.39
-301,0080_128.7,Freeway,Rural,Salt Lake,EV,Auto,11844.99663474,11809.9724147112,-35.02422002880121,-0.003
-304,0089_433.3,Principal Arterial,Suburban,Box Elder,EV,Auto,358.617644545,2277.2674374993003,1918.6497929543002,5.35
-305,1826_015.6,Collector,Transition,Utah,EV,Auto,899.0,440.6,-458.4,-0.51
-306,0015_267.0,Freeway,Suburban,Utah,EV,Auto,45189.15367278,23904.2613888432,-21284.8922839368,-0.471
-308,2826_000.0,Collector,Rural,Utah,EV,Auto,1333.0,21.4,-1311.6,-0.984
-309,0080_136.1,Freeway,Rural,Salt Lake,EV,Auto,4372.061099328001,11228.3964461748,6856.335346846799,1.568
-310,0015_365.5,Freeway,Rural,Box Elder,EV,Auto,2346.452546592,4375.4716942398,2029.0191476477999,0.865
-312,0006_181.6,Expressway,Rural,Utah,EV,Auto,2686.71703761,2715.2974062179997,28.580368607999844,0.011
-313,0015_241.6,Freeway,Rural,Utah,EV,Auto,3897.9698963759997,5859.155063331999,1961.1851669559996,0.503
-314,0006_221.1,,,Utah,EV,Auto,1109.015161104,0.0,-1109.015161104,-1.0
-315,0015_321.0,Freeway,Suburban,Davis,EV,Auto,33817.278348349995,25948.865154477997,-7868.413193871998,-0.233
-317,0210_003.9,,,Salt Lake,EV,Auto,546.10848402,0.0,-546.10848402,-1.0
-319,0189_013.1,Expressway,Rural,Utah,EV,Auto,3460.357329312,1929.2274997188,-1531.1298295932,-0.442
-320,0039_008.7,Minor Arterial,Suburban,Weber,EV,Auto,1707.726168768,1796.9299748672,89.20380609919994,0.052
-321,0006_146.9,Principal Arterial,Rural,Utah,EV,Auto,440.468335008,254.77896232619997,-185.68937268180002,-0.422
-322,0190_001.8,Minor Arterial,Transition,Salt Lake,EV,Auto,1025.159919309,322.3297557997,-702.8301635093001,-0.686
-323,0080_101.5,Freeway,Rural,Salt Lake,EV,Auto,2418.5381092559996,4024.3847659164003,1605.8466566604006,0.664
-324,0006_184.1,Expressway,Rural,Utah,EV,Auto,751.0466182499999,2645.3891750489997,1894.3425567989998,2.522
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,EV,Auto,6315.981722224,4377.6131565376,-1938.3685656864,-0.307
-327,0006_174.4,Expressway,Suburban,Utah,EV,Auto,8807.614320300001,6860.318299635,-1947.2960206650014,-0.221
-329,0089_412.2,Principal Arterial,Urban,Weber,EV,Auto,7520.075822193,1307.0932224087,-6212.9825997843,-0.826
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,EV,Auto,10781.362749528002,6673.0380021396,-4108.324747388401,-0.381
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,EV,Auto,10958.528801534,5232.4464211025,-5726.0823804315,-0.523
-335,0173_007.7,Minor Arterial,Urban,Salt Lake,EV,Auto,7561.666866114,4258.0512119756,-3303.6156541384,-0.437
-340,0080_117.7,Freeway,Urban,Salt Lake,EV,Auto,21144.733908228,13792.199302416,-7352.534605812001,-0.348
-341,0080_123.2,Freeway,Suburban,Salt Lake,EV,Auto,32838.756568905,24928.113622318204,-7910.642946586799,-0.241
-348,0015_340.3,Freeway,Suburban,Weber,EV,Auto,28288.8081469,18705.257576502,-9583.550570397998,-0.339
-349,0015_246.9,Freeway,Transition,Utah,EV,Auto,11336.725687991,8356.6601583465,-2980.0655296445,-0.263
-350,0189_004.0,Expressway,Suburban,Utah,EV,Auto,8795.173495363999,3806.354582644,-4988.8189127199985,-0.567
-351,0215_011.5,Freeway,Suburban,Salt Lake,EV,Auto,26387.205408089998,18939.673202660997,-7447.532205429001,-0.282
-353,0215_017.5,Freeway,Urban,Salt Lake,EV,Auto,30867.70421393,21919.9942305075,-8947.709983422501,-0.29
-354,0171_008.8,Principal Arterial,Urban,Salt Lake,EV,Auto,6531.752842216,7438.798124424801,907.0452822088009,0.139
-362,0089_433.3,Principal Arterial,Suburban,Box Elder,EV,Auto,341.367681896,2277.2674374993003,1935.8997556033003,5.671
-363,0091_006.6,Principal Arterial,Rural,Box Elder,EV,Auto,5139.265743352,3139.0233931840003,-2000.2423501679996,-0.389
-382,0006_155.9,Principal Arterial,Rural,Utah,EV,Auto,631.930998552,424.529999643,-207.400998909,-0.328
-400,0015_241.6,Freeway,Rural,Utah,EV,Auto,8517.277727409999,5859.155063331999,-2658.1226640779996,-0.312
-401,0015_241.6,Freeway,Rural,Utah,EV,Auto,6610.231031236999,5859.155063331999,-751.0759679049997,-0.114
-402,0141_000.0,Minor Arterial,Rural,Utah,EV,Auto,5723.016677994,188.13127597880003,-5534.8854020152,-0.967
-403,0015_241.6,Freeway,Rural,Utah,EV,Auto,5022.6775640509995,5859.155063331999,836.4774992809998,0.167
-404,2865_019.4,Local,Rural,Utah,EV,Auto,1474.0,69.2,-1404.8,-0.953
-405,2823_000.0,Collector,Rural,Utah,EV,Auto,415.0,44.6,-370.4,-0.893
-406,0071_015.7,Principal Arterial,Urban,Salt Lake,EV,Auto,6758.6289786,4220.5072815144,-2538.1216970855994,-0.376
-407,0068_038.1,Principal Arterial,Transition,Salt Lake,EV,Auto,6635.237358624,3183.3195128111997,-3451.9178458128004,-0.52
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,EV,Auto,3616.0,4581.7,965.6999999999998,0.267
-411,0089_297.1,Expressway,Rural,Utah,EV,Auto,758.571590631,655.8425228223,-102.72906780870005,-0.135
-412,1826_016.1,Collector,Suburban,Utah,EV,Auto,1282.0,650.6,-631.4,-0.493
-414,2820_000.0,Collector,Rural,Utah,EV,Auto,204.0,78.4,-125.6,-0.616
-415,0089_297.1,Expressway,Rural,Utah,EV,Auto,296.710659066,655.8425228223,359.1318637563,1.21
-416,0089_297.1,Expressway,Rural,Utah,EV,Auto,807.090314755,655.8425228223,-151.2477919327,-0.187
-418,0006_221.1,,,Utah,EV,Auto,764.652237846,0.0,-764.652237846,-1.0
-420,2865_004.4,,,Utah,EV,Auto,1296.0,0.0,-1296.0,-1.0
-421,0006_178.8,Expressway,Rural,Utah,EV,Auto,2274.25035429,2807.7776330489996,533.5272787589997,0.235
-425,2824_000.0,,,Utah,EV,Auto,3091.0,0.0,-3091.0,-1.0
-427,3041_000.0,Collector,Transition,Utah,EV,Auto,1247.0,522.4,-724.6,-0.581
-430,0038_003.2,Minor Arterial,Rural,Box Elder,EV,Auto,91.094283394,503.95939773720005,412.86511434320005,4.532
-431,0006_159.3,Principal Arterial,Suburban,Utah,EV,Auto,544.999781872,1112.150628498,567.1508466260001,1.041
-503,0089_297.1,Expressway,Rural,Utah,EV,Auto,1533.938124228,655.8425228223,-878.0956014057001,-0.572
-504,0089_297.1,Expressway,Rural,Utah,EV,Auto,275.250454165,655.8425228223,380.5920686573,1.383
-507,0006_221.1,,,Utah,EV,Auto,1796.7613122480002,0.0,-1796.7613122480002,-1.0
-508,2851_001.3,Collector,Rural,Utah,EV,Auto,2003.0,82.9,-1920.1,-0.959
-511,1102_001.1,,,Box Elder,EV,Auto,1270.0,0.0,-1270.0,-1.0
-512,0190_015.7,,,Salt Lake,EV,Auto,95.64681181,0.0,-95.64681181,-1.0
-513,0015_241.6,Freeway,Rural,Utah,EV,Auto,5281.932212871,5859.155063331999,577.2228504609993,0.109
-601,0092_007.6,Collector,Transition,Utah,EV,Auto,796.032316651,57.851717157299994,-738.1805994937,-0.927
-602,0092_018.8,Collector,Rural,Utah,EV,Auto,407.97477974699996,25.290088478099996,-382.68469126889994,-0.938
-606,0190_004.7,Minor Arterial,Transition,Salt Lake,EV,Auto,3145.9105920780003,307.3740724985,-2838.5365195795002,-0.902
-611,0015_257.6,Freeway,Suburban,Utah,EV,Auto,26855.336582646996,24345.485207330898,-2509.8513753160987,-0.093
-612,0015_330.1,Freeway,Urban,Davis,EV,Auto,34124.39833528,25912.245018412,-8212.153316868,-0.241
-613,0015_357.6,Freeway,Rural,Box Elder,EV,Auto,11919.55370872,8522.142110663,-3397.4115980569986,-0.285
-614,0084_081.0,,,Weber,EV,Auto,2512.811765938,0.0,-2512.811765938,-1.0
-615,0080_101.5,Freeway,Rural,Salt Lake,EV,Auto,13575.631943196,4024.3847659164003,-9551.2471772796,-0.704
-616,0015_313.7,Freeway,Urban,Davis,EV,Auto,38728.296080318,33782.547217660795,-4945.7488626572085,-0.128
-617,0215_003.7,Freeway,Suburban,Salt Lake,EV,Auto,14061.275114544,10183.714705493001,-3877.5604090509987,-0.276
-621,0015_241.6,Freeway,Rural,Utah,EV,Auto,13754.221633574,5859.155063331999,-7895.066570242,-0.574
-702,0141_000.9,Minor Arterial,Rural,Utah,EV,Auto,8181.978311584001,228.197664618,-7953.780646966001,-0.972
-703,2851_001.4,Collector,Rural,Utah,EV,Auto,7212.0,70.7,-7141.3,-0.99
-704,0006_157.3,Principal Arterial,Rural,Utah,EV,Auto,4112.99917161,528.2694111047999,-3584.7297605052004,-0.872
-711,0154_020.0,Expressway,Urban,Salt Lake,EV,Auto,13297.68197615,10037.169184482,-3260.5127916679994,-0.245
-622,1102_000.0,Principal Arterial,Rural,Box Elder,EV,Auto,6965.0,25.2,-6939.8,-0.996
-623,0006_157.6,Principal Arterial,Rural,Utah,EV,Auto,5614.224413244,626.1720214716,-4988.0523917724,-0.888
-624,0067_000.0,,,Davis,AM,SUT,689.081464724,0.0,-689.081464724,-1.0
-625,0067_007.3,,,Davis,AM,SUT,1431.6821478959998,0.0,-1431.6821478959998,-1.0
-302,0015_289.8,Freeway,Urban,Salt Lake,AM,SUT,896.065165464,4993.574509296,4097.509343832,4.573
-626,0073_034.6,Principal Arterial,Transition,Utah,AM,SUT,1196.9521397600001,1158.788053556,-38.164086204000114,-0.032
-627,0154_012.9,Expressway,Suburban,Salt Lake,AM,SUT,1972.99248121,1412.8287907560002,-560.1636904539998,-0.284
-723,0015_241.6,Freeway,Rural,Utah,AM,SUT,850.624840476,646.7695585704,-203.8552819056,-0.24
-712,1822_000.0,,,Utah,AM,SUT,0.0,0.0,0.0,nan
-713,1828_006.7,Collector,Rural,Utah,AM,SUT,0.0,0.0,0.0,nan
-714,0006_149.9,Principal Arterial,Rural,Utah,AM,SUT,111.22962303599999,34.057405065599994,-77.1722179704,-0.694
-628,0215_027.4,Freeway,Suburban,Davis,AM,SUT,639.792729044,519.719464166,-120.07326487800003,-0.188
-629,0015_303.4,Freeway,Urban,Salt Lake,AM,SUT,2371.400259147,2409.7820421066,38.38178295960006,0.016
-631,0266_001.7,Principal Arterial,Urban,Salt Lake,AM,SUT,505.931176058,816.5606325646,310.62945650660004,0.614
-632,0145_005.3,Expressway,Suburban,Utah,AM,SUT,836.218409919,757.7882055888999,-78.43020433010008,-0.094
-634,0085_015.5,Expressway,Suburban,Salt Lake,AM,SUT,980.396018056,1048.3799475422,67.98392948619994,0.069
-720,0015_241.6,Freeway,Rural,Utah,AM,SUT,168.037652784,646.7695585704,478.73190578640003,2.849
-733,0015_241.6,Freeway,Rural,Utah,AM,SUT,327.480477816,646.7695585704,319.2890807544,0.975
-677,0080_136.1,Freeway,Rural,Salt Lake,AM,SUT,1228.94727148,1761.1277390685,532.1804675885,0.433
-680,0015_295.6,Freeway,Urban,Salt Lake,AM,SUT,1444.9657586639998,7840.448657688,6395.482899024,4.426
-678,0080_136.1,Freeway,Rural,Salt Lake,AM,SUT,1090.0501585,1761.1277390685,671.0775805685,0.616
-679,0091_006.6,Principal Arterial,Rural,Box Elder,AM,SUT,441.16536877,504.65787053500003,63.49250176500004,0.144
-682,0091_004.9,Principal Arterial,Transition,Box Elder,AM,SUT,365.0454348,420.62397576,55.57854096,0.152
-724,0068_000.0,Principal Arterial,Rural,Utah,AM,SUT,172.954885103,49.634981819500005,-123.3199032835,-0.713
-725,0006_150.6,Principal Arterial,Rural,Utah,AM,SUT,118.890599688,42.639638403599996,-76.2509612844,-0.641
-726,0089_297.1,Expressway,Rural,Utah,AM,SUT,10.496691876,20.6549658172,10.158273941200001,0.968
-727,0089_297.1,Expressway,Rural,Utah,AM,SUT,14.741255804,20.6549658172,5.913710013200001,0.401
-728,0089_297.1,Expressway,Rural,Utah,AM,SUT,35.447844696000004,20.6549658172,-14.792878878800003,-0.417
-730,2495_013.0,,,Utah,AM,SUT,0.0,0.0,0.0,nan
-731,0096_013.6,,,Utah,AM,SUT,98.453754612,0.0,-98.453754612,-1.0
-732,1822_009.9,,,Utah,AM,SUT,0.0,0.0,0.0,nan
-729,1328_000.0,,,Utah,AM,SUT,0.0,0.0,0.0,nan
-636,0154_001.4,Freeway,Transition,Salt Lake,AM,SUT,2190.730092093,2322.8457995021,132.11570740909974,0.06
-734,0006_152.6,Minor Arterial,Rural,Utah,AM,SUT,221.74572977800003,97.12740339060001,-124.61832638740002,-0.562
-748,0006_152.9,Principal Arterial,Rural,Utah,AM,SUT,127.11495671700001,130.74681262320001,3.631855906200002,0.029
-747,2871_000.3,Minor Arterial,Transition,Utah,AM,SUT,0.0,0.0,0.0,nan
-821,0089_433.3,Principal Arterial,Suburban,Box Elder,AM,SUT,24.804854811000002,217.23952750830003,192.43467269730002,7.758
-818,0215_007.7,Freeway,Urban,Salt Lake,AM,SUT,1714.950913048,1771.961392253,57.01047920499991,0.033
-816,0015_300.3,Freeway,Urban,Salt Lake,AM,SUT,1665.4948432959998,3314.457832484,1648.9629891880002,0.99
-820,0154_006.8,Expressway,Suburban,Salt Lake,AM,SUT,1556.039001956,1440.5242697184,-115.5147322375999,-0.074
-819,0154_008.3,Expressway,Urban,Salt Lake,AM,SUT,1824.54471654,1466.993423259,-357.55129328099997,-0.196
-681,0065_002.4,Local,Rural,Salt Lake,AM,SUT,234.661433168,9.2922954,-225.369137768,-0.96
-815,0080_104.3,Freeway,Transition,Salt Lake,AM,SUT,800.0617971390001,635.8567162746001,-164.20508086439997,-0.205
-812,1112_002.2,Collector,Rural,Box Elder,AM,SUT,0.0,0.0,0.0,nan
-824,0190_011.6,Minor Arterial,Rural,Salt Lake,AM,SUT,253.44456746999998,26.987795951599995,-226.4567715184,-0.894
-811,0080_136.1,Freeway,Rural,Salt Lake,AM,SUT,246.665989475,1761.1277390685,1514.4617495935,6.14
-814,0201_000.0,,,Salt Lake,AM,SUT,419.583980387,0.0,-419.583980387,-1.0
-715,1826_014.6,Collector,Transition,Utah,AM,SUT,0.0,0.0,0.0,nan
-717,0015_241.6,Freeway,Rural,Utah,AM,SUT,248.109874596,646.7695585704,398.6596839744,1.607
-718,0015_241.6,Freeway,Rural,Utah,AM,SUT,834.750719832,646.7695585704,-187.98116126159994,-0.225
-716,2851_000.0,,,Utah,AM,SUT,0.0,0.0,0.0,nan
-721,0015_241.6,Freeway,Rural,Utah,AM,SUT,160.407550596,646.7695585704,486.36200797440006,3.032
-722,1826_014.9,Collector,Transition,Utah,AM,SUT,0.0,0.0,0.0,nan
-638,0015_242.4,Freeway,Transition,Utah,AM,SUT,507.04505238,781.7799127838,274.7348604038,0.542
-639,0015_248.8,Freeway,Suburban,Utah,AM,SUT,1004.5544741010001,1211.4852835581,206.93080945709994,0.206
